Time America/Boise UTC-06:00,Temp C,Sp Cond (uS/cm),pH (mV),pH,Turbidity (NTU),Chlorophyll (ug/L),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V,FDOM RFU
6/2/2019 8:15,16.69,1796,-82.8,8.42,15.63,3.5,0.9,95.7,9.26,0.3,1,12.12,6.4,3.5
6/2/2019 8:30,16.7,1792,-82.8,8.42,15.36,3.5,0.9,95.6,9.25,0.3,1,12.14,6.3,3.6
6/2/2019 8:45,16.74,1794,-82.9,8.42,14.27,3.4,0.9,96,9.28,0.3,1,12.17,6.4,3.6
6/2/2019 9:00,16.75,1786,-82.9,8.42,14.17,3.4,0.9,96.1,9.29,0.3,1,12.12,6.4,3.6
6/2/2019 9:15,16.81,1786,-83,8.42,13.53,3.4,0.9,96.5,9.31,0.3,1,12.19,6.4,3.6
6/2/2019 9:30,16.89,1786,-83.2,8.42,13.35,3.4,0.9,97.1,9.35,0.3,1,12.21,6.4,3.6
6/2/2019 9:45,16.94,1779,-83.3,8.43,12.95,3.4,0.9,97.3,9.36,0.3,1,12.24,6.4,3.6
6/2/2019 10:00,17.04,1770,-83.4,8.43,12.73,3.3,0.9,97.5,9.37,0.3,1,12.12,6.4,3.6
6/2/2019 10:15,17.07,1761,-83.5,8.43,12.79,3.4,0.9,97.7,9.38,0.3,1,12.22,6.4,3.6
6/2/2019 10:30,17.2,1768,-83.6,8.43,12.74,3.4,0.9,98.2,9.4,0.3,1,12.24,6.3,3.6
6/2/2019 10:45,17.29,1773,-83.8,8.43,12.76,3.3,0.9,99,9.46,0.3,1,12.23,6.4,3.6
6/2/2019 11:00,17.39,1774,-83.9,8.44,12.75,3.3,0.9,99.5,9.49,0.3,1,12.12,6.4,3.5
6/2/2019 11:15,17.54,1784,-83.9,8.43,12.87,3.3,0.9,99.3,9.44,0.3,1,12.23,6.4,3.5
6/2/2019 11:30,17.45,1779,-84.1,8.44,12.45,3.1,0.8,100,9.52,0.3,1,12.25,6.4,3.5
6/2/2019 11:45,17.26,1743,-83.9,8.44,12.19,3.3,0.9,99.3,9.49,0.3,1,12.26,6.4,3.7
6/2/2019 12:00,17.64,1766,-84.1,8.44,12.03,3.2,0.8,100.2,9.5,0.3,1,12.16,6.4,3.5
6/2/2019 12:15,17.66,1783,-84.4,8.44,12.04,3.2,0.8,100.7,9.55,0.3,1,12.2,6.4,3.5
6/2/2019 12:30,17.69,1795,-84.5,8.45,12.23,3.3,0.9,101.1,9.58,0.3,1,12.23,6.4,3.5
6/2/2019 12:45,17.94,1801,-84.8,8.45,11.89,3.4,0.9,102.2,9.63,0.3,1,12.12,6.4,3.4
6/2/2019 13:00,18.09,1796,-85,8.45,11.43,3,0.8,103,9.68,0.3,1,12.12,6.4,3.4
6/2/2019 13:15,18.11,1798,-85,8.45,11.4,3.3,0.8,103.4,9.72,0.3,1,12.19,6.4,3.4
6/2/2019 13:30,18.02,1770,-85,8.45,11.02,3.5,0.9,104.4,9.83,0.3,1,12.22,6.4,3.6
6/2/2019 13:45,17.25,1687,-84.6,8.45,11.13,3.5,0.9,102.9,9.84,0.3,1,12.3,6.4,3.7
6/2/2019 14:00,17.49,1708,-84.6,8.45,11.1,3.6,0.9,103,9.8,0.3,1,12.19,6.2,3.7
6/2/2019 14:15,16.88,1573,-84,8.44,9.99,3.9,1,102.5,9.88,0.3,1,11.94,6.4,3.9
6/2/2019 14:30,17.68,1689,-84.3,8.44,10.81,3.7,1,102.4,9.71,0.3,1,11.78,6.4,3.6
6/2/2019 14:45,17.39,1630,-84.2,8.44,10.34,3.6,0.9,102.8,9.81,0.3,1,11.74,6.4,3.8
6/2/2019 15:00,17.72,1653,-84.9,8.45,10.2,3.7,1,103.7,9.82,0.3,1,12.04,6.4,3.7
6/2/2019 15:15,18.03,1646,-84.8,8.45,9.65,3.9,1,104.9,9.87,0.3,1,11.8,6.4,3.7
6/2/2019 15:30,17.24,1516,-84.1,8.44,8.43,4,1,104.8,10.03,0.3,1,11.75,6.4,3.9
6/2/2019 15:45,16.65,1432,-83.4,8.43,7.94,4.1,1.1,105,10.18,0.3,1,11.81,6.4,4.1
6/2/2019 16:00,16.52,1410,-83.4,8.43,7.53,4.1,1.1,104.9,10.2,0.3,1,11.83,6.4,4.1
6/2/2019 16:15,16.36,1391,-83.2,8.43,7.51,4.2,1.1,104.5,10.2,0.3,1,11.94,6.4,4.1
6/2/2019 16:30,16.25,1375,-83.1,8.43,7.65,4.2,1.1,104.6,10.23,0.3,1,11.79,6.4,4.2
6/2/2019 16:45,16.21,1371,-83.1,8.43,7.49,4.1,1.1,104.6,10.24,0.3,1,11.65,6.4,4.2
6/2/2019 17:00,16.15,1366,-83.1,8.43,7.58,4.2,1.1,104.8,10.26,0.3,1,11.67,6.4,4.2
6/2/2019 17:15,16.12,1367,-83.3,8.43,7.79,4.2,1.1,104.7,10.27,0.3,1,11.67,6.4,4.2
6/2/2019 17:30,16.14,1376,-83.4,8.43,7.66,4.1,1.1,104.8,10.27,0.3,1,11.62,6.4,4.2
6/2/2019 17:45,16.2,1397,-83.5,8.43,7.82,4.2,1.1,104.5,10.23,0.3,1,11.5,6.4,4.2
6/2/2019 18:00,16.28,1425,-83.4,8.43,8.32,4.1,1.1,103.8,10.14,0.3,1,11.34,6.4,4.1
6/2/2019 18:15,16.33,1436,-83.5,8.43,8.39,4.2,1.1,103.6,10.11,0.3,1,11.38,6.4,4.1
6/2/2019 18:30,16.36,1449,-83.5,8.43,8.46,4,1,103.1,10.05,0.3,1,11.68,6.4,4.2
6/2/2019 18:45,16.43,1471,-83.5,8.43,8.55,4,1,102.5,9.98,0.3,1,11.62,6.4,4.1
6/2/2019 19:00,16.33,1475,-83,8.43,8.94,3.8,1,101.6,9.92,0.3,1,11.59,6.4,4.2
6/2/2019 19:15,16.25,1469,-83,8.42,9.52,3.8,1,101.6,9.93,0.3,1,11.65,6.4,4.1
6/2/2019 19:30,16.18,1456,-82.9,8.42,9.5,3.8,1,101.7,9.95,0.3,1,11.65,5.1,4.2
6/2/2019 19:45,16.09,1439,-82.8,8.42,9.73,3.9,1,101.6,9.97,0.3,1,11.51,6.4,4.2
6/2/2019 20:00,15.96,1415,-82.8,8.42,9.82,4,1.1,101.8,10.01,0.3,1,11.47,6.3,4.2
6/2/2019 20:15,15.74,1381,-82.4,8.42,10.89,4.2,1.1,101.7,10.05,0.3,1,11.49,6.4,4.2
6/2/2019 20:30,15.56,1344,-82.3,8.42,12.25,4.4,1.1,101.9,10.11,0.3,1,11.49,6.4,4.2
6/2/2019 20:45,15.54,1338,-82.4,8.42,13.27,4.5,1.2,101.9,10.11,0.3,1,11.5,6.4,4.1
6/2/2019 21:00,15.56,1350,-82.4,8.42,13.08,4.4,1.2,101.7,10.09,0.3,1,11.4,6.2,4.1
6/2/2019 21:15,15.64,1378,-82.5,8.42,14.88,4.6,1.2,101.2,10.03,0.3,1,11.6,6.4,4.1
6/2/2019 21:30,15.7,1396,-82.6,8.42,15.73,4.6,1.2,100.8,9.98,0.3,1,11.59,6.2,4
6/2/2019 21:45,15.7,1399,-82.6,8.42,16.85,4.5,1.2,100.7,9.96,0.3,1,11.59,6.4,4
6/2/2019 22:00,15.74,1411,-82.6,8.42,16.92,4.4,1.2,100.3,9.92,0.3,1,11.47,6.4,4
6/2/2019 22:15,15.88,1450,-82.6,8.42,16.89,4.1,1.1,99.7,9.82,0.3,1,11.58,6.4,4
6/2/2019 22:30,15.99,1472,-82.6,8.42,15.44,3.8,1,99.4,9.77,0.3,1,11.57,6.4,4
6/2/2019 22:45,16.05,1484,-82.8,8.42,15.27,3.7,1,99.3,9.75,0.3,1,11.55,6.4,4
6/2/2019 23:00,16.06,1486,-82.8,8.42,15.29,3.7,1,99.2,9.74,0.3,1,11.46,6.4,4
6/2/2019 23:15,16.03,1483,-82.7,8.42,14.98,3.6,0.9,99.1,9.74,0.3,1,11.54,6.3,4
6/2/2019 23:30,16,1482,-82.7,8.42,14.69,3.7,1,99,9.73,0.3,1,11.53,6.4,4
6/2/2019 23:45,15.94,1474,-82.6,8.42,14.59,3.8,1,99,9.74,0.3,1,11.51,6.4,4
6/3/2019 0:00,15.83,1455,-82.6,8.42,13.97,3.9,1,99,9.77,0.3,1,11.38,6.3,4.1
6/3/2019 0:15,15.75,1434,-82.4,8.42,14.62,4.1,1.1,99.2,9.81,0.3,1,11.44,6.4,4.1
6/3/2019 0:30,15.75,1436,-82.4,8.42,14.34,4.2,1.1,99.2,9.8,0.3,1,11.4,6.4,4
6/3/2019 0:45,15.75,1436,-82.5,8.42,14.09,4.1,1.1,99.2,9.8,0.3,1,11.3,6.4,4.1
6/3/2019 1:00,15.74,1437,-82.5,8.42,13.32,4,1.1,99.1,9.79,0.3,1,11.43,6.3,4.1
6/3/2019 1:15,15.74,1442,-82.5,8.42,12.1,3.9,1,98.9,9.77,0.3,1,11.37,6.1,4.1
6/3/2019 1:30,15.74,1447,-82.5,8.42,11.8,3.8,1,98.7,9.75,0.3,1,11.55,6.4,4.1
6/3/2019 1:45,15.81,1462,-82.6,8.42,11.66,3.6,0.9,98.5,9.72,0.3,1,11.41,4.8,4.1
6/3/2019 2:00,15.86,1471,-82.7,8.42,11.66,3.6,0.9,98.4,9.69,0.3,1,11.46,6.4,4.1
6/3/2019 2:15,15.85,1475,-82.6,8.42,11.21,3.5,0.9,98.1,9.67,0.3,1,11.56,5.9,4.1
6/3/2019 2:30,15.89,1475,-82.6,8.42,11.6,3.7,1,98,9.65,0.3,1,11.39,6.4,4.1
6/3/2019 2:45,15.85,1472,-82.5,8.42,11.8,3.5,0.9,97.9,9.65,0.3,1,11.33,6.4,4.1
6/3/2019 3:00,15.84,1471,-82.5,8.42,11.38,3.6,0.9,97.9,9.65,0.3,1,11.27,6.4,4.1
6/3/2019 3:15,15.81,1471,-82.5,8.42,10.83,3.4,0.9,97.8,9.65,0.3,1,11.36,5,4.2
6/3/2019 3:30,15.79,1469,-82.5,8.42,10.7,3.5,0.9,97.7,9.65,0.3,1,11.43,6.4,4.2
6/3/2019 3:45,15.78,1469,-82.4,8.42,10.4,3.5,0.9,97.8,9.66,0.3,1,11.5,6.2,4.2
6/3/2019 4:00,15.76,1464,-82.5,8.42,10.76,3.5,0.9,97.8,9.66,0.3,1,11.35,6.4,4.2
6/3/2019 4:15,15.74,1461,-82.3,8.42,10.67,3.5,0.9,97.6,9.65,0.3,1,11.39,6.4,4.2
6/3/2019 4:30,15.73,1462,-82.3,8.42,10.83,3.5,0.9,97.6,9.64,0.3,1,11.31,6.4,4.2
6/3/2019 4:45,15.75,1469,-82.4,8.42,10.81,3.5,0.9,97.5,9.63,0.3,1,11.28,6.4,4.2
6/3/2019 5:00,15.78,1476,-82.4,8.42,11.04,3.4,0.9,97.2,9.59,0.3,1,11.12,6.3,4.2
6/3/2019 5:15,15.81,1485,-82.5,8.42,9.91,3.3,0.9,97.1,9.58,0.3,1,11.27,6.4,4.2
6/3/2019 5:30,15.83,1489,-82.4,8.42,10.37,3.2,0.8,96.8,9.54,0.3,1,11.4,6.4,4.2
6/3/2019 5:45,15.86,1499,-82.5,8.42,9.34,3.1,0.8,96.7,9.53,0.3,1,11.38,6.4,4.2
6/3/2019 6:00,15.91,1505,-82.6,8.42,8.98,3.1,0.8,96.7,9.52,0.3,1,11.14,6.4,4.2
6/3/2019 6:15,15.88,1500,-82.4,8.42,9.37,3.1,0.8,96.5,9.51,0.3,1,11.38,6.4,4.2
6/3/2019 6:30,15.86,1501,-82.4,8.42,9.29,2.9,0.8,96.5,9.51,0.3,1,11.29,6.4,4.2
6/3/2019 6:45,15.85,1503,-82.5,8.42,8.77,2.9,0.7,96.6,9.53,0.3,1,11.4,6.4,4.3
6/3/2019 7:00,15.85,1502,-82.5,8.42,8.81,3,0.8,96.6,9.53,0.3,1,11.27,6.4,4.3
6/3/2019 7:15,15.85,1505,-82.6,8.42,8.77,3,0.8,97,9.56,0.3,1,11.57,6.4,4.2
6/3/2019 7:30,15.86,1506,-82.7,8.42,8.6,2.7,0.7,96.9,9.55,0.3,1,12.12,6.4,4.3
6/3/2019 7:45,15.87,1506,-82.9,8.43,8.43,2.8,0.7,97.5,9.6,0.3,1,12.12,6.4,4.3
6/3/2019 8:00,15.94,1516,-82.9,8.42,8.43,2.9,0.7,97.3,9.57,0.3,1,11.95,6.4,4.2
6/3/2019 8:15,15.97,1519,-82.9,8.42,8.26,2.7,0.7,97.1,9.55,0.3,1,12.17,6.4,4.2
6/3/2019 8:30,16.15,1540,-83.5,8.43,7.68,2.8,0.7,97.7,9.57,0.3,1,12.17,6.4,4.2
6/3/2019 8:45,16.23,1545,-83.8,8.44,7.63,2.8,0.7,97.9,9.57,0.3,1,12.22,6.4,4.2
6/3/2019 9:00,16.32,1548,-83.9,8.44,7.52,2.8,0.7,97.9,9.55,0.3,1,12.12,6.4,4.2
6/3/2019 9:15,16.41,1552,-84.1,8.44,7.52,2.8,0.7,98,9.55,0.3,1,12.26,6.4,4.3
6/3/2019 9:30,16.48,1554,-84.2,8.45,7.51,2.8,0.7,98.3,9.56,0.3,1,12.15,6.3,4.3
6/3/2019 9:45,16.54,1555,-84.2,8.45,7.63,2.8,0.7,98.4,9.56,0.3,1,12.13,6.3,4.3
6/3/2019 10:00,16.66,1554,-84.4,8.45,7.66,2.8,0.7,99.1,9.6,0.3,1,11.98,6.4,4.3
6/3/2019 10:15,16.79,1552,-84.6,8.45,7.78,2.8,0.7,99.1,9.57,0.3,1,12.23,6.3,4.3
6/3/2019 10:30,16.92,1554,-84.6,8.45,8.11,2.6,0.7,98.6,9.51,0.3,1,12.31,6.3,4.3
6/3/2019 10:45,17.09,1553,-84.8,8.45,8.27,2.5,0.7,98.6,9.47,0.3,1,12.34,6.3,4.3
6/3/2019 11:00,17.34,1557,-84.9,8.45,8.41,2.7,0.7,99.1,9.47,0.3,1,12.24,6.3,4.2
6/3/2019 11:15,17.4,1558,-85.1,8.46,8.46,2.6,0.7,99.2,9.46,0.3,1,12.26,6.3,4.3
6/3/2019 11:30,17.26,1553,-85.3,8.46,8.11,2.8,0.7,98.8,9.45,0.3,1,12.33,6.3,4.3
6/3/2019 11:45,17.56,1565,-85.3,8.46,9.52,2.6,0.7,99.4,9.45,0.3,1,12.33,6.3,4.3
6/3/2019 12:00,17.83,1568,-85.6,8.46,8.92,2.7,0.7,100,9.45,0.3,1,12.18,6.3,4.3
6/3/2019 12:15,17.87,1571,-85.6,8.46,9.14,2.7,0.7,100.1,9.46,0.3,1,12.31,6,4.3
6/3/2019 12:30,17.94,1573,-85.7,8.47,9.05,2.6,0.7,100.8,9.51,0.3,1,12.32,6.4,4.4
6/3/2019 12:45,18.07,1570,-85.8,8.47,9.16,2.8,0.7,100.5,9.46,0.2,1,12.25,6.4,4.4
6/3/2019 13:00,18.04,1574,-85.7,8.46,8.77,2.6,0.7,100.7,9.48,0.2,1,12.12,5.2,4.4
6/3/2019 13:15,17.97,1570,-85.9,8.47,8.75,2.6,0.7,101.2,9.54,0.3,1,12.14,5.2,4.4
6/3/2019 13:30,18.32,1573,-86,8.47,8.83,2.5,0.6,102.1,9.56,0.2,1,12.24,5.2,4.4
6/3/2019 13:45,18.33,1571,-85.9,8.47,8.56,2.6,0.7,102.1,9.55,0.2,1,12.2,5,4.4
6/3/2019 14:00,18.16,1569,-86,8.47,8.32,2.6,0.7,101.8,9.57,0.2,1,12.12,6.4,4.4
6/3/2019 14:15,18.54,1575,-86.1,8.47,8.74,2.6,0.7,102.5,9.55,0.2,1,12.19,6.4,4.3
6/3/2019 14:30,18.78,1580,-86,8.47,8.4,2.5,0.6,103.5,9.6,0.2,1,12.2,6.2,4.3
6/3/2019 14:45,18.26,1565,-85.9,8.47,8.07,2.7,0.7,102.3,9.59,0.2,1,12.24,6.3,4.3
6/3/2019 15:00,19.17,1586,-86.5,8.47,8.39,2.5,0.6,104.7,9.63,0.2,1,12.12,6.3,4.1
6/3/2019 15:15,19.1,1580,-86.4,8.47,7.93,2.7,0.7,104.1,9.59,0.2,1,12.28,6.3,4.2
6/3/2019 15:30,19.21,1588,-86.4,8.47,8.17,2.5,0.7,104.7,9.63,0.2,1,12.3,6.2,4.1
6/3/2019 15:45,19.53,1600,-86.6,8.47,8.15,2.4,0.6,105.4,9.63,0.2,1,12.38,6.2,4.1
6/3/2019 16:00,20.07,1616,-86.6,8.47,7.94,2.7,0.7,106.2,9.6,0.2,1,12.21,6.3,3.9
6/3/2019 16:15,19.65,1596,-86.6,8.47,7.65,2.7,0.7,106.1,9.67,0.2,1,12.33,6.4,4
6/3/2019 16:30,19.81,1616,-86.5,8.47,7.76,2.8,0.7,106.8,9.7,0.2,1,12.12,6.4,3.9
6/3/2019 16:45,19.68,1597,-86.5,8.47,7.45,3,0.8,107,9.74,0.2,1,12.12,6.4,4
6/3/2019 17:00,19.77,1598,-86.6,8.47,7.31,2.9,0.8,107.6,9.78,0.2,1,12.16,6.4,4
6/3/2019 17:15,19.86,1612,-86.8,8.48,7.19,2.8,0.7,107.8,9.78,0.2,1,12.39,6.4,3.9
6/3/2019 17:30,20.09,1616,-86.9,8.48,7.12,3,0.8,107.8,9.73,0.2,1,12.12,6.4,3.9
6/3/2019 17:45,19.99,1625,-86.7,8.47,6.87,2.9,0.8,107.5,9.73,0.2,1,11.89,6.4,3.8
6/3/2019 18:00,19.77,1616,-86.8,8.47,6.81,3.1,0.8,107.8,9.8,0.2,1,11.66,6.4,3.9
6/3/2019 18:15,19.9,1628,-86.8,8.48,6.5,3.1,0.8,107.6,9.76,0.2,1,11.81,6.4,3.9
6/3/2019 18:30,19.73,1619,-86.8,8.48,6.5,3.1,0.8,108,9.83,0.2,1,12.12,6.4,3.9
6/3/2019 18:45,19.88,1639,-86.9,8.48,6.42,3,0.8,107.9,9.79,0.1,1,11.8,6.4,3.9
6/3/2019 19:00,19.94,1660,-86.8,8.48,6.34,3,0.8,108.1,9.79,0.2,1,11.62,6.4,3.8
6/3/2019 19:15,19.81,1653,-86.8,8.48,6.21,3.1,0.8,108,9.81,0.2,1,11.73,6.4,3.8
6/3/2019 19:30,19.61,1644,-86.6,8.47,6.17,3,0.8,108.1,9.85,0.2,1,11.51,6.4,3.9
6/3/2019 19:45,19.49,1633,-86.5,8.47,6.36,3.1,0.8,107.6,9.84,0.2,1,11.55,6.4,4
6/3/2019 20:00,19.24,1610,-86.5,8.47,6.29,3.2,0.8,107.3,9.86,0.2,1,11.38,6.4,4.1
6/3/2019 20:15,19.07,1592,-86.4,8.47,6.46,3.4,0.9,107.3,9.89,0.2,1,11.5,6.4,4.2
6/3/2019 20:30,18.95,1584,-86.4,8.47,6.28,3.3,0.9,107.1,9.89,0.2,1,11.69,6.4,4.3
6/3/2019 20:45,18.84,1579,-86.3,8.47,6.19,3.4,0.9,106.4,9.86,0.3,1,11.49,6.3,4.3
6/3/2019 21:00,18.79,1582,-86.1,8.47,6,3.4,0.9,106,9.83,0.2,1,11.45,6.3,4.3
6/3/2019 21:15,18.66,1559,-86.2,8.47,5.98,3.8,1,106,9.86,0.2,1,11.64,6.4,4.5
6/3/2019 21:30,18.52,1546,-86.1,8.47,5.99,4,1,106,9.88,0.2,1,11.63,6.2,4.5
6/3/2019 21:45,18.41,1547,-85.9,8.47,5.8,3.8,1,105.4,9.85,0.2,1,11.56,6.4,4.6
6/3/2019 22:00,18.29,1536,-85.7,8.46,5.71,3.7,1,104.7,9.81,0.3,1,11.39,5.6,4.6
6/3/2019 22:15,18.37,1560,-85.8,8.47,5.56,3.5,0.9,104.8,9.8,0.2,1,11.45,6.4,4.5
6/3/2019 22:30,18.31,1556,-85.8,8.47,5.47,3.5,0.9,104.6,9.8,0.2,1,11.46,6.4,4.5
6/3/2019 22:45,18.25,1555,-85.7,8.46,5.35,3.3,0.9,104.3,9.78,0.2,1,11.48,6.4,4.5
6/3/2019 23:00,18.22,1557,-85.7,8.46,5.2,3.3,0.9,104.2,9.77,0.2,1,11.31,5.8,4.5
6/3/2019 23:15,18.2,1559,-85.7,8.46,5.33,3.4,0.9,104,9.76,0.2,1,11.48,6.4,4.4
6/3/2019 23:30,18.18,1561,-85.6,8.46,5.12,3.4,0.9,103.8,9.75,0.2,1,11.56,6.4,4.4
6/3/2019 23:45,18.16,1560,-85.5,8.46,4.89,3.3,0.9,103.7,9.74,0.2,1,11.5,6.4,4.4
6/4/2019 0:00,18.14,1559,-85.5,8.46,4.89,3.4,0.9,103.5,9.72,0.2,1,11.31,6.4,4.4
6/4/2019 0:15,18.12,1557,-85.6,8.46,4.98,3.2,0.8,103.4,9.72,0.2,1,11.46,6.4,4.4
6/4/2019 0:30,18.07,1555,-85.6,8.46,4.79,3.3,0.8,103.4,9.73,0.2,1,11.49,6.4,4.5
6/4/2019 0:45,18.03,1548,-85.6,8.46,4.62,3.5,0.9,103.5,9.74,0.2,1,11.44,6.4,4.5
6/4/2019 1:00,17.99,1547,-85.5,8.46,4.55,3.3,0.9,103.3,9.74,0.2,1,11.23,6.4,4.5
6/4/2019 1:15,17.95,1545,-85.4,8.46,4.17,3.1,0.8,103.1,9.72,0.2,1,11.43,6.4,4.6
6/4/2019 1:30,17.94,1542,-85.4,8.46,4.28,3.1,0.8,102.9,9.71,0.2,1,11.42,6.4,4.6
6/4/2019 1:45,17.93,1544,-85.3,8.46,4.06,3,0.8,102.7,9.69,0.2,1,11.54,6.4,4.6
6/4/2019 2:00,17.9,1543,-85.2,8.46,4.24,2.9,0.8,102.6,9.69,0.2,1,11.39,6.4,4.6
6/4/2019 2:15,17.84,1542,-85.3,8.46,3.93,3,0.8,102.3,9.67,0.2,1,11.5,6.4,4.7
6/4/2019 2:30,17.83,1542,-85.2,8.46,4.18,2.8,0.7,102.3,9.67,0.2,1,11.46,6.4,4.7
6/4/2019 2:45,17.81,1540,-85.3,8.46,3.92,3,0.8,102.1,9.66,0.2,1,11.35,6.4,4.7
6/4/2019 3:00,17.76,1535,-85.2,8.46,3.67,3.1,0.8,102.1,9.67,0.2,1,11.2,6.4,4.7
6/4/2019 3:15,17.74,1531,-85.2,8.46,3.9,3,0.8,102.1,9.68,0.2,1,11.43,6.4,4.6
6/4/2019 3:30,17.73,1532,-85.1,8.46,3.92,2.9,0.8,101.9,9.66,0.2,1,11.29,5.6,4.6
6/4/2019 3:45,17.68,1530,-85.1,8.46,3.92,2.8,0.7,101.8,9.66,0.2,1,11.36,6.4,4.7
6/4/2019 4:00,17.65,1526,-85.1,8.46,3.84,2.8,0.7,101.7,9.65,0.2,1,11.27,6.4,4.7
6/4/2019 4:15,17.61,1527,-85,8.46,3.69,2.7,0.7,101.4,9.63,0.2,1,11.43,6.4,4.7
