Time America/Boise UTC-06:00,Temp C,Sp Cond (uS/cm),pH (mV),pH,Turbidity (NTU),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V
6/6/2019 6:15,20.45,1918,-144.5,8.75,3.22,0.4,74.4,6.67,0,1,11.81,6.39
6/6/2019 6:30,20.44,1916,-144.4,8.74,3.13,0.4,74.5,6.68,0.1,1,11.81,6.4
6/6/2019 6:45,20.41,1915,-144.5,8.74,3.08,0.4,74.5,6.68,0.1,1,12.12,6.4
6/6/2019 7:00,20.4,1915,-144.3,8.74,3.42,0.5,74.3,6.67,0.1,1,11.66,6.4
6/6/2019 7:15,20.37,1914,-144.7,8.75,3.34,0.4,74.4,6.67,0.1,1,11.86,6.4
6/6/2019 7:30,20.34,1915,-144.5,8.75,3.16,0.4,74.4,6.68,0.1,1,11.88,6.4
6/6/2019 7:45,20.31,1914,-144.8,8.75,3.26,0.6,74.7,6.71,0.1,1,12.39,6.4
6/6/2019 8:00,20.3,1910,-145,8.76,3.14,0.5,74.7,6.71,0.1,1,12.34,6.4
6/6/2019 8:15,20.26,1908,-144.8,8.75,2.86,0.5,74.5,6.7,0.1,1,11.98,6.4
6/6/2019 8:30,20.21,1910,-144.9,8.75,2.85,0.5,74.7,6.72,0.1,1,11.99,6.38
6/6/2019 8:45,20.19,1913,-145,8.76,3.02,0.5,74.6,6.72,0.1,1,11.95,6.39
6/6/2019 9:00,20.16,1920,-145,8.76,2.91,0.5,74.6,6.73,0.1,1,11.85,6.4
6/6/2019 9:15,20.18,1923,-145.1,8.76,2.98,0.5,74.6,6.73,0.1,1,12.19,6.4
6/6/2019 9:30,20.15,1925,-145.1,8.76,2.84,0.5,74.6,6.72,0.2,1,12.12,6.4
6/6/2019 9:45,20.16,1925,-145.2,8.76,2.88,0.5,74.9,6.75,0.1,1,12.62,6.36
6/6/2019 10:00,20.18,1924,-145.2,8.76,2.81,0.5,74.9,6.75,0.1,1,12.13,6.39
6/6/2019 10:15,20.2,1925,-145.4,8.76,2.73,0.5,75.7,6.82,0.1,1,12.82,6.39
6/6/2019 10:30,20.22,1927,-145,8.75,2.63,0.5,75.2,6.77,0.1,1,12.62,6.39
6/6/2019 10:45,20.22,1928,-145.3,8.76,2.76,0.4,75.7,6.82,0.1,1,12.9,6.4
6/6/2019 11:00,20.24,1929,-145.2,8.76,2.77,0.4,75.7,6.81,0,1,12.8,6.4
6/6/2019 11:15,20.34,1926,-145.4,8.76,2.54,0.4,76.2,6.84,0.1,1,12.81,6.39
6/6/2019 11:30,20.44,1921,-145.5,8.76,2.51,0.4,76.7,6.87,0.2,1,12.9,6.4
6/6/2019 11:45,20.48,1921,-145.5,8.76,2.59,0.5,76.8,6.87,0.1,1,12.95,6.4
6/6/2019 12:00,20.58,1917,-145.4,8.76,2.59,0.4,76.8,6.86,0,1,12.74,6.4
6/6/2019 12:15,20.53,1920,-145.1,8.76,2.59,0.5,76.2,6.82,0.1,1,12.43,6.4
6/6/2019 12:30,20.48,1923,-145.1,8.76,2.73,0.5,75.9,6.8,0.1,1,12.32,6.4
6/6/2019 12:45,20.45,1930,-145.2,8.76,2.86,0.5,76,6.81,0.2,1,12.51,6.4
6/6/2019 13:00,20.44,1937,-145.4,8.76,2.79,0.5,76.3,6.83,0.1,1,12.47,6.4
6/6/2019 13:15,20.51,1940,-145.3,8.76,2.75,0.4,76.6,6.86,0.1,1,12.94,6.4
6/6/2019 13:30,20.61,1944,-145.2,8.76,2.88,0.5,76.8,6.86,0.1,1,13.09,6.4
6/6/2019 13:45,20.68,1945,-145.2,8.76,2.84,0.5,76.7,6.84,0,1,12.59,6.4
6/6/2019 14:00,20.7,1945,-145.5,8.76,2.81,0.5,77.6,6.91,0.1,1,12.55,6.4
6/6/2019 14:15,20.73,1944,-145.6,8.76,2.6,0.5,77.9,6.94,0.1,1,12.68,6.4
6/6/2019 14:30,20.83,1945,-145.6,8.76,2.57,0.5,77.8,6.92,0.1,1,13.05,6.4
6/6/2019 14:45,20.88,1944,-145.2,8.75,2.63,0.4,77.6,6.9,0.1,1,12.9,6.4
6/6/2019 15:00,20.96,1944,-145.4,8.76,2.64,0.5,78.1,6.93,0,1,12.67,6.4
6/6/2019 15:15,20.99,1943,-145.5,8.76,2.62,0.5,78.6,6.97,0.1,1,12.73,6.4
6/6/2019 15:30,21.12,1946,-145.4,8.76,2.68,0.5,78.3,6.92,0.1,1,12.5,6.4
6/6/2019 15:45,21.36,1945,-144.9,8.75,2.51,0.6,78,6.87,0.1,1,12.32,6.4
6/6/2019 16:00,21.16,1946,-145,8.75,2.63,0.6,77.7,6.86,0.1,1,11.97,6.4
6/6/2019 16:15,20.83,1935,-144.9,8.75,23.94,0.6,76,6.76,0.2,1,12.12,6.4
6/6/2019 16:30,20.83,1934,-144.9,8.75,36.99,0.7,75.7,6.73,0.2,1,12.24,6.4
6/6/2019 16:45,20.86,1932,-144.9,8.75,34.42,0.7,75.7,6.73,0.2,1,12.95,6.4
6/6/2019 17:00,20.85,1928,-144.8,8.75,35.75,0.7,75.7,6.73,0.2,1,12.3,6.4
6/6/2019 17:15,20.84,1934,-145.1,8.75,37.74,0.7,75.7,6.73,0.3,1,12.45,6.4
6/6/2019 17:30,20.83,1941,-144.9,8.75,36.45,0.8,75.7,6.73,0.2,1,12.74,6.4
6/6/2019 17:45,20.84,1943,-144.9,8.75,30.68,0.8,75.7,6.73,0.2,1,12.47,6.4
6/6/2019 18:00,20.82,1945,-144.9,8.75,31,0.8,75.5,6.72,0.2,1,12.3,6.36
6/6/2019 18:15,20.82,1945,-144.9,8.75,29.76,0.8,75.5,6.72,0.3,1,12.23,6.39
6/6/2019 18:30,20.81,1945,-144.9,8.75,27.15,0.8,75.7,6.73,0.2,1,12.15,6.4
6/6/2019 18:45,20.81,1944,-145.1,8.75,26.64,0.8,75.6,6.72,0.2,1,12.12,6.38
6/6/2019 19:00,20.81,1944,-145.1,8.75,23.97,0.8,75.6,6.73,0.3,1,11.87,6.4
6/6/2019 19:15,20.78,1941,-144.8,8.75,26.3,0.8,75.2,6.7,0.2,1,11.95,6.39
6/6/2019 19:30,20.76,1938,-144.9,8.75,27.55,0.7,75.1,6.69,0.2,1,11.95,6.4
6/6/2019 19:45,20.74,1940,-144.9,8.75,26.51,0.7,74.9,6.67,0.2,1,11.96,6.4
6/6/2019 20:00,20.74,1940,-144.8,8.75,25.74,0.8,74.8,6.66,0.2,1,11.83,6.39
6/6/2019 20:15,20.72,1933,-145,8.75,26.79,0.7,74.8,6.67,0.3,1,11.93,6.36
6/6/2019 20:30,20.7,1934,-145,8.75,25.2,0.7,74.7,6.66,0.1,1,11.92,6.39
6/6/2019 20:45,20.68,1938,-144.9,8.75,24.52,0.7,74.5,6.65,0.2,1,11.92,6.38
6/6/2019 21:00,20.67,1938,-144.9,8.75,26.26,0.7,74.4,6.64,0.2,1,11.77,6.39
6/6/2019 21:15,20.64,1939,-144.9,8.75,24.39,0.8,74.3,6.63,0.2,1,11.91,6.4
6/6/2019 21:30,20.65,1940,-144.9,8.75,25.98,0.8,74.1,6.61,0.2,1,11.89,6.4
6/6/2019 21:45,20.63,1942,-144.7,8.75,22.86,0.8,74,6.61,0.3,1,11.89,6.4
6/6/2019 22:00,20.62,1941,-144.8,8.75,23.26,0.8,73.9,6.6,0.3,1,11.71,6.4
6/6/2019 22:15,20.61,1940,-144.7,8.75,23.92,0.8,73.8,6.59,0.2,1,11.87,6.39
6/6/2019 22:30,20.58,1938,-144.8,8.75,22.67,0.8,73.8,6.6,0.2,1,11.86,6.4
6/6/2019 22:45,20.59,1939,-144.7,8.75,22.83,0.8,73.6,6.58,0.2,1,11.85,6.38
6/6/2019 23:00,20.57,1939,-144.8,8.75,21.38,0.7,73.5,6.57,0.2,1,11.7,6.39
6/6/2019 23:15,20.56,1935,-144.8,8.75,21.51,0.7,73.4,6.57,0.2,1,11.83,6.4
6/6/2019 23:30,20.55,1931,-144.7,8.75,21.71,0.7,73.3,6.56,0.2,1,11.81,6.4
6/6/2019 23:45,20.53,1936,-144.8,8.75,21.92,0.7,73.3,6.55,0.2,1,11.8,6.37
6/7/2019 0:00,20.5,1940,-144.6,8.75,21.59,0.8,73.1,6.54,0.2,1,11.68,6.39
6/7/2019 0:15,20.5,1939,-144.6,8.75,21.79,0.7,72.9,6.53,0.1,1,11.79,6.32
6/7/2019 0:30,20.49,1939,-144.5,8.75,20.27,0.8,72.8,6.52,0.2,1,11.78,6.34
6/7/2019 0:45,20.46,1941,-144.5,8.75,21.17,0.8,72.7,6.51,0.2,1,11.77,6.4
6/7/2019 1:00,20.47,1942,-144.4,8.74,20.95,0.7,72.6,6.5,0.2,1,11.62,6.4
6/7/2019 1:15,20.45,1941,-144.4,8.74,20.31,0.7,72.4,6.49,0.2,1,11.77,6.4
6/7/2019 1:30,20.44,1941,-144.5,8.75,20.43,0.7,72.3,6.48,0.2,1,11.76,6.4
6/7/2019 1:45,20.43,1941,-144.5,8.75,19.51,0.7,72.3,6.48,0.2,1,11.76,6.39
6/7/2019 2:00,20.41,1942,-144.3,8.74,19.41,0.8,72.1,6.47,0.2,1,11.58,6.4
6/7/2019 2:15,20.4,1942,-144.4,8.74,18.72,0.7,72,6.46,0.2,1,11.75,6.4
6/7/2019 2:30,20.4,1942,-144.2,8.74,19.19,0.8,72,6.45,0.2,1,11.75,6.38
6/7/2019 2:45,20.38,1943,-144.4,8.74,24.92,0.7,71.9,6.45,0.2,1,11.74,6.4
6/7/2019 3:00,20.37,1943,-144.3,8.74,17.71,0.7,71.7,6.44,0.1,1,11.57,6.4
6/7/2019 3:15,20.37,1942,-144.4,8.74,16.66,0.7,71.8,6.44,0.2,1,11.74,6.4
6/7/2019 3:30,20.36,1942,-144.3,8.74,17.43,0.8,71.6,6.43,0.2,1,11.73,6.39
6/7/2019 3:45,20.35,1943,-144.2,8.74,16.9,0.7,71.5,6.42,0.2,1,11.73,6.4
6/7/2019 4:00,20.35,1943,-144,8.74,17.49,0.7,71.3,6.4,0.2,1,11.59,6.4
6/7/2019 4:15,20.33,1943,-144.3,8.74,15.17,0.8,71.3,6.4,0.1,1,11.73,6.4
6/7/2019 4:30,20.32,1943,-144,8.74,15.55,0.7,71.2,6.4,0.1,1,11.73,6.4
6/7/2019 4:45,20.31,1943,-143.9,8.74,15.8,0.7,71.1,6.39,0.2,1,11.72,6.4
6/7/2019 5:00,20.3,1943,-143.9,8.74,17.07,0.7,70.8,6.36,0.2,1,11.57,6.4
6/7/2019 5:15,20.29,1943,-143.8,8.73,15.77,0.7,70.6,6.35,0.2,1,11.72,6.4
6/7/2019 5:30,20.24,1943,-144,8.74,15.21,0.7,70.5,6.35,0.1,1,11.72,6.4
6/7/2019 5:45,20.25,1943,-143.8,8.73,16.22,0.6,70.4,6.33,0.2,1,11.72,6.36
6/7/2019 6:00,20.24,1943,-143.8,8.73,16.98,0.6,70.3,6.33,0.1,1,11.61,6.35
6/7/2019 6:15,20.23,1943,-143.8,8.73,16.31,0.6,70.2,6.32,0.1,1,11.72,6.05
6/7/2019 6:30,20.21,1943,-143.9,8.74,15.38,0.6,70.4,6.33,0.2,1,11.73,6.39
6/7/2019 6:45,20.19,1942,-144,8.74,15.14,0.6,70.3,6.33,0.2,1,11.76,6.37
6/7/2019 7:00,20.17,1942,-143.8,8.73,14.66,0.5,70.4,6.34,0.2,1,12.12,6.4
6/7/2019 7:15,20.16,1941,-144,8.74,15.56,0.6,70.4,6.35,0.1,1,12.39,6.39
6/7/2019 7:30,20.15,1941,-144,8.74,14.59,0.5,70.5,6.36,0.1,1,11.95,6.4
6/7/2019 7:45,20.15,1941,-143.9,8.74,15.67,0.5,70.3,6.34,0.1,1,11.9,6.33
6/7/2019 8:00,20.13,1940,-144.2,8.74,14.56,0.5,70.6,6.37,0.2,1,11.8,6.4
6/7/2019 8:15,20.15,1939,-144.1,8.74,14.34,0.6,70.7,6.37,0.2,1,12.52,6.4
6/7/2019 8:30,20.17,1937,-144.2,8.74,14.52,0.5,70.8,6.38,0.1,1,12.68,6.38
6/7/2019 8:45,20.18,1936,-144.2,8.74,13.93,0.5,71,6.39,0.2,1,12.75,6.4
6/7/2019 9:00,20.21,1934,-144.5,8.75,14.12,0.5,71,6.39,0.2,1,12.57,6.4
6/7/2019 9:15,20.24,1932,-144.3,8.74,13.72,0.6,71.1,6.4,0.1,1,12.71,6.4
6/7/2019 9:30,20.32,1928,-144.6,8.75,12.86,0.6,71.5,6.42,0.2,1,12.74,6.4
6/7/2019 9:45,20.35,1924,-144.3,8.74,11.92,0.5,71.7,6.44,0.1,1,12.79,6.4
6/7/2019 10:00,20.35,1920,-144.5,8.75,12.1,0.5,71.9,6.45,0.2,1,12.66,6.4
6/7/2019 10:15,20.36,1917,-144.5,8.75,12.59,0.5,71.8,6.44,0.2,1,12.87,6.4
6/7/2019 10:30,20.38,1913,-144.4,8.74,13.4,0.5,71.8,6.44,0.2,1,12.87,6.4
6/7/2019 10:45,20.4,1912,-144.4,8.74,14.39,0.5,71.9,6.45,0.2,1,12.84,6.4
6/7/2019 11:00,20.45,1908,-144.6,8.75,14.89,0.5,72,6.46,0.1,1,12.65,6.4
6/7/2019 11:15,20.51,1903,-144.5,8.75,15,0.5,72.3,6.47,0.2,1,12.82,6.4
6/7/2019 11:30,20.51,1900,-144.5,8.74,16.2,0.6,72.2,6.46,0.2,1,12.95,6.4
6/7/2019 11:45,20.56,1896,-144.6,8.75,16.82,0.6,72.3,6.47,0.2,1,12.81,6.39
6/7/2019 12:00,20.58,1901,-144.6,8.75,17.41,0.6,72.3,6.47,0.2,1,12.61,6.38
6/7/2019 12:15,20.61,1898,-144.6,8.75,24.39,0.6,72.4,6.46,0.2,1,12.87,6.4
6/7/2019 12:30,20.63,1890,-144.6,8.75,30.55,0.7,72.4,6.46,0.3,1,13.1,6.4
6/7/2019 12:45,20.66,1888,-144.3,8.74,39.34,0.6,72.3,6.45,0.2,1,13,6.4
6/7/2019 13:00,20.68,1883,-144.4,8.74,48.63,0.7,72.3,6.45,0.3,1,12.65,6.4
6/7/2019 13:15,20.71,1876,-144.4,8.74,58.33,0.7,72.4,6.45,0.3,1,13.08,6.4
6/7/2019 13:30,20.74,1871,-144.4,8.74,69.43,0.8,72.3,6.44,0.3,1,13.15,6.4
6/7/2019 13:45,20.79,1861,-144.6,8.75,73.39,0.8,72.4,6.45,0.4,1,12.94,6.4
6/7/2019 14:00,20.82,1854,-144.7,8.75,76.21,0.8,72.6,6.46,0.3,1,12.48,6.4
6/7/2019 14:15,20.85,1848,-144.8,8.75,80.86,0.9,72.7,6.47,0.4,1,12.94,6.39
6/7/2019 14:30,20.88,1842,-144.9,8.75,83.02,0.9,72.8,6.47,0.4,1,13.24,6.35
6/7/2019 14:45,20.9,1835,-144.9,8.75,87.5,1,72.9,6.48,0.4,1,13.21,6.4
6/7/2019 15:00,20.91,1833,-145,8.75,91.38,0.9,73,6.48,0.3,1,12.97,6.4
6/7/2019 15:15,20.91,1829,-145.1,8.75,101.02,1,72.9,6.48,0.4,1,12.67,6.4
6/7/2019 15:30,20.89,1827,-145,8.75,105.54,1,72.9,6.48,0.5,1,12.58,6.39
6/7/2019 15:45,20.89,1823,-145,8.75,108.81,1.1,72.9,6.47,0.5,1,12.77,6.38
6/7/2019 16:00,20.89,1813,-145,8.75,102.08,1,72.9,6.48,0.4,1,12.51,6.39
6/7/2019 16:15,20.88,1814,-145,8.75,98.81,1,72.8,6.47,0.4,1,12.6,6.4
6/7/2019 16:30,20.84,1797,-145.1,8.75,98.06,1.1,72.8,6.48,0.4,1,12.59,6.39
6/7/2019 16:45,20.82,1791,-145.1,8.75,96.36,1,72.8,6.48,0.4,1,12.48,6.4
6/7/2019 17:00,20.79,1785,-145,8.75,97.44,1,72.8,6.48,0.5,1,12.21,6.38
6/7/2019 17:15,20.76,1774,-145.3,8.76,91.76,1,72.9,6.49,0.4,1,12.24,6.33
6/7/2019 17:30,20.72,1755,-145.3,8.76,97.34,1,72.9,6.5,0.4,1,12.19,6.39
6/7/2019 17:45,20.67,1734,-145.5,8.76,93.9,1,72.9,6.51,0.4,1,12.16,6.37
6/7/2019 18:00,20.65,1723,-145.5,8.76,97.19,1.1,73,6.52,0.4,1,12.12,6.39
6/7/2019 18:15,20.61,1710,-145.5,8.76,90.85,1,73.1,6.53,0.4,1,12.13,6.29
6/7/2019 18:30,20.55,1685,-145.5,8.76,82.04,1,73.2,6.55,0.4,1,12.12,6.4
6/7/2019 18:45,20.54,1689,-145.8,8.77,81.85,1,73.1,6.54,0.4,1,12.12,6.39
6/7/2019 19:00,20.46,1660,-145.6,8.77,80.57,1,73.2,6.57,0.4,1,11.91,6.4
6/7/2019 19:15,20.41,1654,-145.5,8.76,77.17,1,73.1,6.56,0.4,1,12.12,6.24
6/7/2019 19:30,20.37,1644,-145.8,8.77,75.16,1,73.2,6.57,0.4,1,12.12,6.38
6/7/2019 19:45,20.34,1637,-145.7,8.77,73.94,1,73.1,6.57,0.4,1,12.19,5.83
6/7/2019 20:00,20.31,1630,-145.7,8.77,72.88,1.1,73.1,6.58,0.4,1,11.93,6.4
6/7/2019 20:15,20.25,1622,-145.7,8.77,62.24,1,73.1,6.58,0.4,1,12.14,6.25
6/7/2019 20:30,20.19,1619,-145.7,8.77,93.55,1.1,72.9,6.57,0.4,1,12.12,6.19
6/7/2019 20:45,20.03,1586,-145.7,8.77,167.23,1.3,73,6.6,0.7,1,11.95,6.4
6/7/2019 21:00,19.99,1614,-145.6,8.77,269.48,1.5,72.8,6.59,0.7,1,11.81,6.39
6/7/2019 21:15,19.95,1652,-145.5,8.77,354.1,1.7,72.5,6.57,1,1,11.93,6.4
6/7/2019 21:30,19.83,1651,-145.4,8.76,403.73,1.8,72.4,6.57,1.2,1,11.93,6.4
6/7/2019 21:45,19.77,1677,-145.5,8.77,416.36,1.8,72.2,6.57,1.2,1,11.92,6.39
6/7/2019 22:00,19.74,1716,-145.4,8.77,472.02,1.9,72,6.55,1.3,1,11.78,6.4
6/7/2019 22:15,19.7,1741,-145.3,8.76,474.91,1.9,71.6,6.52,1.3,1,11.91,6.4
6/7/2019 22:30,19.59,1721,-145.3,8.77,511.36,1.9,71.6,6.53,1.3,1,11.89,6.39
6/7/2019 22:45,19.43,1667,-145.7,8.77,477.62,1.9,71.8,6.57,1.2,1,11.89,6.4
6/7/2019 23:00,19.29,1623,-145.5,8.77,478.81,1.9,71.7,6.58,1.3,1,11.75,6.4
6/7/2019 23:15,19.17,1595,-145.6,8.77,462.76,1.8,71.6,6.59,1.3,1,11.88,6.14
6/7/2019 23:30,19.05,1574,-145.4,8.77,452.39,1.9,71.4,6.59,1.3,1,11.87,6.4
6/7/2019 23:45,18.94,1550,-145.4,8.77,474.13,1.8,71.3,6.59,1.3,1,11.86,6.4
6/8/2019 0:00,18.82,1539,-145.6,8.77,448.94,1.8,71.3,6.6,1.3,1,11.71,6.36
6/8/2019 0:15,18.77,1538,-145.6,8.78,482.81,1.9,71.2,6.61,1.4,1,11.84,6.4
6/8/2019 0:30,18.67,1557,-145.5,8.77,477.23,1.9,71.2,6.62,1.3,1,11.84,6.4
6/8/2019 0:45,18.62,1567,-145.5,8.78,489.36,1.9,71.2,6.62,1.4,1,11.83,6.4
6/8/2019 1:00,18.57,1584,-145.5,8.78,479.7,1.9,71.2,6.63,1.3,1,11.66,6.4
6/8/2019 1:15,18.5,1602,-145.6,8.78,488.42,1.9,71.2,6.64,1.4,1,11.81,6.37
6/8/2019 1:30,18.41,1599,-145.8,8.78,471.15,1.9,71.2,6.65,1.3,1,11.81,6.39
6/8/2019 1:45,18.31,1566,-145.8,8.78,461.38,1.9,70.9,6.64,1.3,1,11.81,6.4
6/8/2019 2:00,18.22,1532,-145.6,8.78,446.44,1.8,70.8,6.64,1.2,1,11.69,6.4
6/8/2019 2:15,18.16,1533,-145.8,8.78,439.86,1.8,70.8,6.65,1.2,1,11.79,6.4
6/8/2019 2:30,18.11,1541,-145.6,8.78,418.77,1.8,70.7,6.65,1.2,1,11.79,6.24
6/8/2019 2:45,18.03,1519,-145.8,8.78,386.89,1.7,70.8,6.66,1.2,1,11.78,6.4
6/8/2019 3:00,17.98,1494,-145.8,8.78,388.07,1.7,70.7,6.66,1.1,1,11.64,6.4
6/8/2019 3:15,17.93,1520,-145.7,8.78,340.58,1.6,70.7,6.67,1.1,1,11.77,6.4
6/8/2019 3:30,17.89,1549,-145.7,8.78,315.85,1.6,70.7,6.68,1,1,11.76,6.41
6/8/2019 3:45,17.85,1566,-145.7,8.78,293.99,1.6,70.7,6.68,1,1,11.75,6.4
6/8/2019 4:00,17.79,1576,-145.7,8.78,277.86,1.6,70.6,6.68,1,1,11.58,6.4
6/8/2019 4:15,17.76,1587,-145.6,8.78,286.21,1.6,70.5,6.68,1,1,11.74,6.4
6/8/2019 4:30,17.69,1598,-145.8,8.79,271.69,1.5,70.5,6.69,0.8,1,11.73,6.4
6/8/2019 4:45,17.65,1612,-146,8.79,266.31,1.6,70.5,6.7,1,1,11.72,6.41
6/8/2019 5:00,17.62,1615,-145.9,8.79,261.93,1.6,70.5,6.7,0.8,1,11.59,6.4
6/8/2019 5:15,17.58,1607,-145.9,8.79,244.49,1.6,70.5,6.7,0.9,1,11.72,6.4
6/8/2019 5:30,17.55,1619,-146,8.79,227.43,1.5,70.5,6.7,0.8,1,11.7,6.31
6/8/2019 5:45,17.53,1614,-145.9,8.79,214.02,1.4,70.4,6.7,0.8,1,11.7,6.39
6/8/2019 6:00,17.49,1625,-146,8.79,197.23,1.4,70.4,6.7,0.7,1,11.54,6.4
6/8/2019 6:15,17.45,1620,-145.9,8.79,182.75,1.3,70.4,6.71,0.7,1,11.69,6.37
6/8/2019 6:30,17.44,1630,-146,8.79,173.95,1.3,70.4,6.71,0.7,1,11.7,6.4
6/8/2019 6:45,17.44,1639,-146,8.79,165.06,1.3,70.4,6.71,0.7,1,11.71,6.4
6/8/2019 7:00,17.39,1645,-146.1,8.79,144.23,1.3,70.4,6.72,0.6,1,11.55,6.4
6/8/2019 7:15,17.41,1669,-146,8.79,144.48,1.3,70.3,6.7,0.6,1,11.74,6.4
6/8/2019 7:30,17.4,1689,-146.1,8.79,132.64,1.2,70.3,6.7,0.6,1,11.76,6.39
6/8/2019 7:45,17.4,1735,-146.2,8.79,121.13,1.2,70.4,6.71,0.6,1,11.8,6.41
6/8/2019 8:00,17.37,1767,-146.3,8.8,107.51,1.2,70.4,6.72,0.5,1,11.74,6.4
6/8/2019 8:15,17.38,1761,-146.2,8.79,108.06,1.2,70.4,6.71,0.6,1,11.87,6.4
6/8/2019 8:30,17.4,1752,-146.1,8.79,114.62,1.2,70.1,6.69,0.6,1,11.87,6.38
6/8/2019 8:45,17.37,1773,-146.2,8.8,106.36,1.2,70.2,6.7,0.6,1,11.89,6.39
6/8/2019 9:00,17.33,1784,-146.3,8.8,99.95,1.2,70.3,6.71,0.6,1,11.79,6.4
6/8/2019 9:15,17.32,1794,-146.4,8.8,95.05,1.2,70.4,6.73,0.5,1,12,6.4
6/8/2019 9:30,17.32,1788,-146.4,8.8,100.18,1.2,70.3,6.71,0.5,1,12.12,6.38
6/8/2019 9:45,17.3,1771,-146.4,8.8,98.93,1.2,70.3,6.72,0.6,1,12.29,6.4
6/8/2019 10:00,17.29,1761,-146.3,8.8,97.59,1.2,70.2,6.71,0.5,1,12.29,6.39
6/8/2019 10:15,17.31,1794,-146.4,8.8,90.62,1.1,70.4,6.73,0.6,1,12.52,6.41
6/8/2019 10:30,17.3,1793,-146.4,8.8,82.5,1.1,70.6,6.74,0.5,1,12.49,6.4
6/8/2019 10:45,17.31,1797,-146.4,8.8,88.98,1.1,70.6,6.74,0.4,1,12.66,6.25
6/8/2019 11:00,17.31,1791,-146.5,8.8,78.65,1.1,70.7,6.75,0.5,1,12.43,6.4
6/8/2019 11:15,17.33,1800,-146.5,8.8,78.05,1.1,70.6,6.74,0.5,1,12.81,6.38
6/8/2019 11:30,17.4,1832,-146.4,8.8,78.57,1.1,70.7,6.74,0.5,1,12.67,6.39
6/8/2019 11:45,17.47,1842,-146.5,8.8,68.4,1.1,71,6.75,0.5,1,12.54,6.41
6/8/2019 12:00,17.5,1838,-146.4,8.8,68.66,1.1,71,6.75,0.4,1,12.63,6.39
6/8/2019 12:15,17.65,1844,-146.4,8.8,63.89,1,71.2,6.75,0.4,1,12.74,6.4
6/8/2019 12:30,17.44,1817,-146.3,8.8,68.77,1.1,70.6,6.73,0.4,1,12.78,6.4
6/8/2019 12:45,17.46,1822,-146.4,8.8,64.68,1.1,70.9,6.75,0.5,1,12.71,6.4
6/8/2019 13:00,17.51,1834,-146.4,8.8,60.34,1.1,71,6.75,0.5,1,12.4,6.4
6/8/2019 13:15,17.75,1824,-146.4,8.8,57.74,1,71.6,6.78,0.4,1,12.67,6.4
6/8/2019 13:30,18.14,1844,-146.1,8.79,51.93,1,72.4,6.8,0.4,1,12.44,6.4
6/8/2019 13:45,18.18,1850,-145.9,8.78,50.26,1,72.5,6.81,0.4,1,12.57,6.4
6/8/2019 14:00,18.22,1852,-146,8.79,48.83,1,72.7,6.81,0.4,1,12.44,6.4
6/8/2019 14:15,17.97,1828,-145.9,8.79,48.45,1,72.1,6.8,0.4,1,12.83,6.4
6/8/2019 14:30,17.87,1814,-146.1,8.79,48.9,1,72.1,6.8,0.4,1,12.94,6.4
6/8/2019 14:45,17.9,1826,-146.1,8.79,47.84,1,72,6.79,0.4,1,12.91,5.99
6/8/2019 15:00,17.92,1836,-146,8.79,47.52,1,72,6.79,0.4,1,12.71,6.4
6/8/2019 15:15,17.96,1846,-145.9,8.79,46.6,1,72,6.78,0.4,1,13.17,6.4
6/8/2019 15:30,17.93,1845,-145.8,8.78,47.99,1,71.9,6.78,0.4,1,12.99,6.36
6/8/2019 15:45,17.96,1851,-145.9,8.79,49.33,1,71.8,6.77,0.4,1,13.13,6.4
6/8/2019 16:00,17.98,1855,-145.7,8.78,51.85,1,71.7,6.76,0.4,1,12.81,6.22
6/8/2019 16:15,18.01,1858,-145.9,8.78,51.45,1,71.8,6.76,0.4,1,13.05,6.37
6/8/2019 16:30,18.01,1860,-145.9,8.78,50.84,1,72,6.78,0.4,1,13.01,6.37
6/8/2019 16:45,17.98,1850,-145.9,8.79,54.66,1,71.8,6.77,0.4,1,13.04,6.4
6/8/2019 17:00,17.98,1846,-145.9,8.79,53.79,1,72,6.78,0.4,1,12.7,6.39
6/8/2019 17:15,17.99,1842,-145.9,8.79,55.11,1,72.1,6.79,0.4,1,13.03,6.4
6/8/2019 17:30,18,1842,-145.9,8.79,56.39,1,72.1,6.79,0.4,1,12.99,6.4
6/8/2019 17:45,18,1852,-146,8.79,57.01,1,72.2,6.8,0.4,1,13.06,6.39
6/8/2019 18:00,18,1860,-146,8.79,57.64,1,72.3,6.81,0.4,1,12.73,6.4
6/8/2019 18:15,17.98,1860,-146,8.79,62.59,1,72.2,6.8,0.4,1,13.03,6.4
6/8/2019 18:30,17.96,1862,-146,8.79,62.52,1,72.3,6.81,0.4,1,13.1,6.4
6/8/2019 18:45,17.91,1861,-146,8.79,63.83,1.1,72.2,6.81,0.4,1,13.02,6.4
6/8/2019 19:00,17.9,1859,-146,8.79,64.66,1,72.2,6.81,0.5,1,12.72,6.4
6/8/2019 19:15,17.89,1864,-145.9,8.79,68.92,1.1,72.1,6.81,0.4,1,12.2,6.4
6/8/2019 19:30,17.87,1869,-146,8.79,69.79,1.1,72.1,6.81,0.5,1,12.69,6.4
6/8/2019 19:45,17.83,1868,-146.1,8.79,70.95,1,72.1,6.81,0.5,1,12.81,6.39
