Date (mm.dd.yyy)	Time 24hr	Temp C	Sp Cond (uS/cm)	pH (mV)	pH	Trubidity (NTU)	Chlorophyll (ug/L)	Chlorophyll RFU	ODOSat%	ODO (mg/L)	BGA-Phycocyanin RFU	FDOM RFU
6/11/2017	9:15	20.06	1893	-110.9	8.42	65.58	3	1	77.1	6.97	0.3	1.8
6/11/2017	9:30	20.05	1893	-111.1	8.42	19.33	3.2	1	77.2	6.97	0.3	1.8
6/11/2017	9:45	20.05	1896	-111.1	8.42	62.69	3.3	1.1	77.3	6.98	0.3	1.8
6/11/2017	10:00	20.08	1895	-111.2	8.43	28.4	3.4	1.1	77.6	7.01	0.3	1.9
6/11/2017	10:15	20.07	1898	-111.1	8.43	77.13	3.6	1.1	77.4	6.99	0.3	1.9
6/11/2017	10:30	20.04	1907	-111	8.42	25.87	2.9	1	77.3	6.98	0.3	1.9
6/11/2017	10:45	20.09	1901	-111.2	8.43	67.62	3.3	1.1	77.7	7.01	0.3	1.9
6/11/2017	11:00	20.13	1902	-111.5	8.43	20.26	2.9	0.9	78	7.04	0.3	1.9
6/11/2017	11:15	20.16	1894	-111.4	8.43	79.55	3.1	1	78.3	7.06	0.3	1.9
6/11/2017	11:30	20.14	1896	-111.5	8.43	19.49	3.1	1	78.5	7.08	0.3	1.9
6/11/2017	11:45	20.38	1888	-112.1	8.44	44.23	2.9	1	80.1	7.19	0.3	1.9
6/11/2017	12:00	20.28	1893	-111.8	8.44	22.46	3	1	79.5	7.15	0.3	1.9
6/11/2017	12:15	20.45	1905	-112.5	8.45	24.83	2.7	0.9	80.7	7.23	0.3	1.9
6/11/2017	12:30	20.47	1910	-112.4	8.44	14.48	3	1	81.2	7.28	0.3	1.9
6/11/2017	12:45	20.38	1913	-112.3	8.44	27.38	2.6	0.9	81.1	7.28	0.3	1.9
6/11/2017	13:00	20.85	1918	-112.4	8.44	18.62	2.8	0.9	81.4	7.24	0.3	1.8
6/11/2017	13:15	21	1926	-112.5	8.44	17.85	2.5	0.9	81.6	7.23	0.3	1.8
6/11/2017	13:30	20.97	1928	-112.3	8.44	15.23	2.5	0.8	81.5	7.23	0.3	1.8
6/11/2017	13:45	20.85	1930	-111.9	8.44	18.23	2.4	0.8	81	7.2	0.2	1.8
6/11/2017	14:00	20.81	1929	-111.7	8.43	13.98	2.6	0.9	80.4	7.15	0.3	1.7
6/11/2017	14:15	20.8	1929	-111.6	8.43	23.37	2.6	0.9	80.1	7.13	0.3	1.7
6/11/2017	14:30	20.77	1929	-111.6	8.43	14.77	2.8	0.9	80	7.13	0.3	1.6
6/11/2017	14:45	20.84	1930	-111.6	8.43	106.01	2.7	0.9	80.1	7.12	0.3	1.6
6/11/2017	15:00	20.84	1930	-111.5	8.43	14.71	2.8	0.9	79.8	7.1	0.3	1.6
6/11/2017	15:15	20.9	1930	-111.7	8.43	54.33	2.7	0.9	80.1	7.11	0.3	1.6
6/11/2017	15:30	20.91	1929	-111.6	8.43	24.72	2.9	1	79.9	7.09	0.3	1.6
6/11/2017	15:45	20.93	1928	-111.5	8.43	112.51	2.8	0.9	79.8	7.08	0.3	1.6
6/11/2017	16:00	20.95	1927	-111.6	8.43	30.99	2.9	0.9	79.7	7.07	0.3	1.6
6/11/2017	16:15	20.95	1926	-111.5	8.43	80.5	2.9	1	79.5	7.05	0.3	1.6
6/11/2017	16:30	20.96	1921	-111.5	8.43	26.46	3	1	79.5	7.05	0.3	1.5
6/11/2017	16:45	21	1918	-111.4	8.42	88.12	3	1	79.5	7.05	0.3	1.5
6/11/2017	17:00	20.97	1914	-111.3	8.42	14.29	3.1	1	79.3	7.04	0.3	1.5
6/11/2017	17:15	20.99	1908	-111.3	8.42	66.23	3.2	1	79.1	7.01	0.3	1.4
6/11/2017	17:30	21.02	1905	-111.3	8.42	25.62	3.4	1.1	78.9	7	0.3	1.4
6/11/2017	17:45	21.03	1904	-111.3	8.42	123.51	3.1	1	79.2	7.02	0.4	1.4
6/11/2017	18:00	21.05	1903	-111.4	8.42	11.59	3.3	1.1	79.2	7.01	0.3	1.4
6/11/2017	18:15	21.06	1895	-111.3	8.42	91.2	3.2	1	79.2	7.01	0.3	1.4
6/11/2017	18:30	21.08	1895	-111.3	8.42	15.83	3.4	1.1	79.2	7.01	0.3	1.4
6/11/2017	18:45	21.05	1885	-111	8.42	100.8	3.4	1.1	78.8	6.98	0.4	1.3
6/11/2017	19:00	21.04	1885	-111.1	8.42	23.6	3.6	1.1	78.7	6.97	0.4	1.3
6/11/2017	19:15	21.01	1885	-111.1	8.42	142.98	3.7	1.2	78.9	7	0.5	1.2
6/11/2017	19:30	21.01	1877	-111.1	8.42	14.74	3.6	1.1	78.8	6.99	0.4	1.2
6/11/2017	19:45	20.98	1873	-110.9	8.42	21.84	4.2	1.3	78.5	6.97	0.4	1.2
6/11/2017	20:00	20.93	1871	-111	8.42	11.66	3.4	1.1	78.6	6.98	0.4	1.3
6/11/2017	20:15	20.91	1876	-110.9	8.42	115.88	3.6	1.1	78.6	6.98	0.4	1.3
6/11/2017	20:30	20.91	1877	-111	8.42	20.73	3.7	1.2	78.4	6.97	0.5	1.3
6/11/2017	20:45	20.89	1873	-110.9	8.42	77.91	3.7	1.2	78.3	6.96	0.4	1.2
6/11/2017	21:00	20.84	1864	-110.9	8.42	21.54	3.7	1.2	78.2	6.95	0.5	1.3
6/11/2017	21:15	20.81	1856	-110.7	8.41	66.36	3.9	1.2	78	6.94	0.4	1.3
6/11/2017	21:30	20.8	1857	-110.7	8.41	23.42	4.9	1.5	77.9	6.94	0.5	1.2
6/11/2017	21:45	20.75	1853	-110.6	8.41	133.71	3.9	1.2	77.9	6.94	0.4	1.2
6/11/2017	22:00	20.71	1851	-110.6	8.41	18.08	4	1.2	77.8	6.94	0.4	1.3
6/11/2017	22:15	20.68	1847	-110.6	8.41	84.05	4.1	1.3	77.6	6.93	0.5	1.2
6/11/2017	22:30	20.67	1853	-110.6	8.41	23.17	3.9	1.2	77.7	6.93	0.4	1.2
6/11/2017	22:45	20.66	1856	-110.5	8.41	28.61	3.9	1.2	77.7	6.93	0.4	1.3
6/11/2017	23:00	20.65	1856	-110.6	8.41	19.34	3.7	1.2	77.6	6.93	0.4	1.3
6/11/2017	23:15	20.66	1861	-110.6	8.41	20.13	3.8	1.2	77.7	6.93	0.4	1.3
6/11/2017	23:30	20.65	1861	-110.6	8.41	13.88	4.3	1.3	77.6	6.93	0.5	1.3
6/11/2017	23:45	20.63	1867	-110.7	8.41	28.78	3.7	1.2	77.6	6.93	0.4	1.3
6/12/2017	0:00	20.62	1870	-110.6	8.41	15.39	3.3	1.1	77.5	6.92	0.4	1.2
6/12/2017	0:15	20.59	1890	-110.8	8.42	53.93	3.5	1.1	77.9	6.96	0.4	1.3
6/12/2017	0:30	20.55	1905	-110.9	8.42	21.26	3.5	1.1	78.1	6.99	0.4	1.2
6/12/2017	0:45	20.5	1918	-110.7	8.42	110.99	3.6	1.1	78.2	7	0.5	1.2
6/12/2017	1:00	20.44	1924	-110.7	8.42	17.66	3.7	1.2	78.1	7	0.4	1.2
6/12/2017	1:15	20.35	1930	-110.7	8.42	53.23	3.9	1.2	78.1	7.01	0.5	1.2
6/12/2017	1:30	20.28	1931	-110.7	8.42	22.72	4.7	1.4	78.1	7.02	0.5	1.2
6/12/2017	1:45	20.24	1930	-110.7	8.42	25.72	3.8	1.2	78	7.02	0.5	1.2
6/12/2017	2:00	20.21	1931	-110.8	8.42	15.1	3.5	1.1	78	7.02	0.4	1.3
6/12/2017	2:15	20.19	1931	-110.8	8.42	69.71	3.4	1.1	78	7.03	0.4	1.3
6/12/2017	2:30	20.18	1930	-110.8	8.42	14.39	3.5	1.1	78	7.03	0.4	1.4
6/12/2017	2:45	20.16	1929	-110.8	8.42	50.15	3.6	1.1	77.9	7.02	0.4	1.4
6/12/2017	3:00	20.16	1929	-110.9	8.42	23.72	3.5	1.1	77.9	7.02	0.4	1.4
6/12/2017	3:15	20.16	1929	-110.8	8.42	51.06	3.6	1.1	77.8	7.02	0.4	1.4
6/12/2017	3:30	20.12	1929	-110.9	8.42	23.49	3.4	1.1	77.8	7.02	0.4	1.5
6/12/2017	3:45	20.13	1929	-110.8	8.42	129.01	3.4	1.1	77.7	7	0.4	1.5
6/12/2017	4:00	20.09	1929	-110.8	8.42	15.3	3.3	1.1	77.5	7	0.4	1.6
6/12/2017	4:15	20.05	1928	-110.8	8.42	115.22	3.5	1.1	77.4	6.99	0.4	1.6
6/12/2017	4:30	20.02	1929	-110.8	8.42	31.76	3.3	1.1	77.2	6.98	0.3	1.5
6/12/2017	4:45	19.98	1929	-110.7	8.42	95.6	3.3	1.1	77.2	6.98	0.4	1.6
6/12/2017	5:00	19.96	1929	-110.8	8.42	12.77	3.3	1	77.1	6.98	0.3	1.6
6/12/2017	5:15	19.94	1929	-110.7	8.42	41.01	3.4	1.1	76.9	6.96	0.4	1.6
6/12/2017	5:30	19.88	1929	-110.8	8.42	25.37	3.2	1	76.9	6.97	0.3	1.6
6/12/2017	5:45	19.84	1930	-110.7	8.42	95.95	3.2	1	76.8	6.97	0.3	1.6
6/12/2017	6:00	19.83	1930	-110.7	8.42	16.48	3.1	1	76.8	6.96	0.4	1.6
6/12/2017	6:15	19.78	1930	-110.6	8.42	75.97	3	1	76.6	6.96	0.4	1.6
6/12/2017	6:30	19.78	1931	-110.6	8.42	28.82	3	1	76.6	6.96	0.4	1.6
6/12/2017	6:45	19.73	1931	-110.7	8.42	110.52	2.8	0.9	76.6	6.96	0.3	1.6
6/12/2017	7:00	19.71	1931	-110.6	8.42	18.66	2.8	0.9	76.6	6.97	0.3	1.6
6/12/2017	7:15	19.7	1931	-110.6	8.42	78.28	2.8	0.9	76.6	6.96	0.3	1.6
6/12/2017	7:30	19.67	1931	-110.7	8.42	29.21	2.9	0.9	76.6	6.97	0.3	1.6
6/12/2017	7:45	19.62	1931	-110.6	8.42	28.16	3	1	76.9	7	0.3	1.5
6/12/2017	8:00	19.59	1930	-110.6	8.42	21.71	3.2	1	77	7.02	0.4	1.4
6/12/2017	8:15	19.59	1930	-110.5	8.42	40.11	3.5	1.1	77	7.02	0.4	1.3
6/12/2017	8:30	19.54	1930	-110.5	8.42	49.65	3.7	1.2	77.2	7.05	0.4	1.2
6/12/2017	8:45	19.5	1929	-110.4	8.42	38.82	3.9	1.2	77.2	7.05	0.5	1
6/12/2017	9:00	19.45	1929	-110.5	8.42	31.77	3.9	1.2	77.3	7.07	0.6	0.9
6/12/2017	9:15	19.42	1928	-110.4	8.42	39.04	4.7	1.4	77.3	7.07	0.7	0.8
6/12/2017	9:30	19.36	1928	-110.3	8.41	31.54	4.9	1.5	77.4	7.09	0.8	0.7
6/12/2017	9:45	19.33	1928	-110.3	8.41	49.73	5.2	1.6	77.5	7.1	0.8	0.7
6/12/2017	10:00	19.29	1928	-110.2	8.41	47.96	5.9	1.8	77.5	7.11	0.9	0.6
6/12/2017	10:15	19.24	1927	-110.2	8.41	145.25	5.9	1.8	77.5	7.12	1	0.6
6/12/2017	10:30	19.2	1928	-110.2	8.41	51.58	6	1.8	77.5	7.12	1	0.6
6/12/2017	10:45	19.12	1928	-110.1	8.41	105.01	6.2	1.8	77.5	7.13	1	0.6
6/12/2017	11:00	19.06	1927	-110	8.41	65.36	6.5	1.9	77.4	7.13	1.1	0.6
6/12/2017	11:15	18.99	1927	-110	8.41	74.68	6.8	2	77.6	7.16	1.2	0.6
6/12/2017	11:30	18.92	1927	-110	8.41	54.02	7.2	2.1	77.6	7.17	1.3	0.6
6/12/2017	11:45	18.84	1927	-110	8.41	66.65	6.7	2	77.7	7.19	1.4	0.6
6/12/2017	12:00	18.79	1928	-110	8.41	50.57	7	2.1	77.7	7.2	1.2	0.6
6/12/2017	12:15	18.72	1930	-110.2	8.41	57.4	6.1	1.8	77.7	7.21	1	0.6
6/12/2017	12:30	18.68	1937	-110.3	8.42	28.5	5.7	1.7	77.5	7.2	1	0.6
6/12/2017	12:45	18.7	1939	-109.9	8.41	214.65	5.8	1.7	77.3	7.17	0.9	0.6
6/12/2017	13:00	18.69	1942	-109.6	8.41	39.47	5.7	1.7	77.3	7.17	0.9	0.6
6/12/2017	13:15	18.69	1948	-109.7	8.41	235.48	5.7	1.7	77	7.15	1	0.6
6/12/2017	13:30	18.65	1955	-109.6	8.41	31.47	5.9	1.8	77.3	7.18	1	0.6
6/12/2017	13:45	18.63	1956	-110	8.41	77.11	5.8	1.7	77.4	7.19	1	0.6
6/12/2017	14:00	18.62	1956	-110.1	8.41	43.82	5.9	1.8	77.3	7.19	1	0.6
6/12/2017	14:15	18.61	1957	-110.1	8.41	175.77	5.5	1.7	77.7	7.22	1	0.6
6/12/2017	14:30	18.58	1955	-110.1	8.41	51.38	5.9	1.8	77.6	7.22	1	0.6
6/12/2017	14:45	18.55	1955	-110	8.41	225.45	6.1	1.8	77.7	7.23	1	0.6
6/12/2017	15:00	18.56	1954	-110.1	8.41	46.05	6	1.8	77.8	7.24	1	0.6
6/12/2017	15:15	18.51	1950	-110.1	8.41	72.62	5.9	1.8	77.8	7.25	1	0.6
6/12/2017	15:30	18.48	1948	-110	8.41	43.47	6.2	1.8	77.9	7.26	1	0.6
6/12/2017	15:45	18.45	1949	-110.1	8.42	83.27	6.3	1.9	77.9	7.27	1.1	0.6
6/12/2017	16:00	18.44	1952	-110.2	8.42	52.45	6.4	1.9	78.1	7.29	1	0.6
6/12/2017	16:15	18.44	1955	-110.2	8.42	90.43	6	1.8	78.2	7.29	1	0.6
6/12/2017	16:30	18.45	1959	-109.9	8.41	29.86	5.9	1.8	78.3	7.31	1	0.6
6/12/2017	16:45	18.45	1965	-110	8.41	174.35	5.7	1.7	78.5	7.32	0.9	0.5
6/12/2017	17:00	18.44	1963	-110.2	8.42	58.68	5.7	1.7	78.6	7.33	0.9	0.6
6/12/2017	17:15	18.43	1960	-110.5	8.42	97.61	5.7	1.7	78.9	7.36	0.9	0.6
6/12/2017	17:30	18.38	1964	-110.2	8.42	32.91	5.6	1.7	78.9	7.37	0.9	0.6
6/12/2017	17:45	18.36	1965	-110.3	8.42	37.88	5.8	1.7	79	7.38	0.9	0.6
6/12/2017	18:00	18.33	1965	-110.7	8.43	37.91	5.7	1.7	79.2	7.4	0.9	0.6
6/12/2017	18:15	18.31	1965	-110.6	8.42	89.37	5.7	1.7	79.1	7.4	0.9	0.6
6/12/2017	18:30	18.27	1965	-110.7	8.43	46.76	5.5	1.6	79.2	7.41	0.9	0.6
6/12/2017	18:45	18.22	1964	-110.7	8.43	89.12	5.4	1.6	79.3	7.43	0.9	0.6
6/12/2017	19:00	18.19	1964	-110.7	8.43	34.96	5.5	1.7	79.3	7.43	0.9	0.6
6/12/2017	19:15	18.16	1964	-110.7	8.43	171.83	5.7	1.7	79.2	7.43	0.9	0.6
6/12/2017	19:30	18.14	1964	-110.7	8.43	48.03	5.8	1.7	79.1	7.43	0.9	0.6
6/12/2017	19:45	18.09	1964	-110.5	8.42	89.72	6.1	1.8	79.2	7.44	0.9	0.6
6/12/2017	20:00	18.04	1963	-110.8	8.43	34.44	5.9	1.8	79.2	7.45	0.9	0.6
6/12/2017	20:15	18.02	1961	-110.8	8.43	54.47	5.9	1.8	79.2	7.45	0.9	0.6
6/12/2017	20:30	17.96	1959	-110.6	8.43	34.76	5.9	1.7	79.3	7.47	0.9	0.6
6/12/2017	20:45	17.92	1956	-110.8	8.43	41.13	5.6	1.7	79.4	7.48	0.8	0.6
6/12/2017	21:00	17.88	1951	-111	8.43	32.91	5.6	1.7	79.4	7.49	0.8	0.6
6/12/2017	21:15	17.86	1954	-111.1	8.43	48.17	5.7	1.7	79.3	7.48	0.8	0.7
6/12/2017	21:30	17.85	1958	-110.9	8.43	37.86	5.6	1.7	79.2	7.48	0.8	0.7
6/12/2017	21:45	17.83	1959	-111	8.43	76.99	5.4	1.6	79.2	7.48	0.7	0.7
6/12/2017	22:00	17.83	1962	-110.9	8.43	28.13	5.5	1.7	79	7.46	0.7	0.7
6/12/2017	22:15	17.82	1965	-110.8	8.43	112.14	5.2	1.6	79	7.46	0.7	0.8
6/12/2017	22:30	17.79	1966	-110.8	8.43	25.22	5.2	1.6	78.9	7.45	0.7	0.9
6/12/2017	22:45	17.77	1966	-110.7	8.43	155.43	5	1.5	78.8	7.45	0.6	0.9
6/12/2017	23:00	17.76	1965	-110.9	8.43	26.9	4.8	1.5	78.8	7.45	0.6	1
6/12/2017	23:15	17.71	1964	-111	8.43	63.14	4.7	1.4	78.8	7.46	0.6	1.1
6/12/2017	23:30	17.7	1963	-111	8.43	24.08	4.5	1.4	78.7	7.46	0.5	1.1
6/12/2017	23:45	17.69	1962	-110.9	8.43	49.64	4.6	1.4	78.7	7.45	0.5	1.1
6/13/2017	0:00	17.66	1962	-110.8	8.43	29.63	4.4	1.4	78.7	7.46	0.5	1.2
6/13/2017	0:15	17.66	1962	-110.7	8.43	58.25	4.9	1.5	78.7	7.45	0.5	1.2
6/13/2017	0:30	17.62	1964	-110.8	8.43	26.39	4.4	1.4	78.7	7.46	0.5	1.2
6/13/2017	0:45	17.6	1964	-110.7	8.43	110.65	4.4	1.3	78.7	7.46	0.5	1.2
6/13/2017	1:00	17.57	1964	-110.7	8.43	35.74	4.4	1.4	78.6	7.46	0.5	1.2
6/13/2017	1:15	17.53	1966	-110.7	8.43	101.55	4.5	1.4	78.7	7.48	0.5	1.2
6/13/2017	1:30	17.52	1969	-110.6	8.43	22.12	4.4	1.4	78.6	7.47	0.5	1.2
6/13/2017	1:45	17.51	1969	-110.7	8.43	104.45	4.4	1.4	78.6	7.48	0.5	1.1
6/13/2017	2:00	17.47	1970	-110.7	8.43	29.5	4.3	1.3	78.7	7.49	0.5	1.2
6/13/2017	2:15	17.45	1970	-110.7	8.43	42.7	4.1	1.3	78.7	7.49	0.5	1.2
6/13/2017	2:30	17.42	1969	-110.8	8.43	26.67	4.3	1.3	78.6	7.49	0.5	1.2
6/13/2017	2:45	17.4	1968	-110.8	8.43	82.07	4.3	1.3	78.5	7.48	0.5	1.2
6/13/2017	3:00	17.37	1968	-110.9	8.43	26.6	4.1	1.3	78.5	7.48	0.5	1.2
6/13/2017	3:15	17.31	1971	-110.7	8.43	20.2	4.1	1.3	78.5	7.49	0.5	1.2
6/13/2017	3:30	17.31	1969	-110.6	8.43	24.19	3.8	1.2	78.4	7.49	0.5	1.2
6/13/2017	3:45	16.92	1777	-109.9	8.42	24.68	4.8	1.5	78.4	7.55	0.6	1.5
6/13/2017	4:00	16.14	1461	-109.5	8.41	25.63	7.4	2.2	78.4	7.68	0.7	2
6/13/2017	4:15	15.99	1417	-108.9	8.41	27.88	7.3	2.1	78.4	7.71	0.7	2
6/13/2017	4:30	16.02	1426	-108.9	8.4	17.96	6.8	2	78.4	7.7	0.6	1.9
6/13/2017	4:45	16.11	1443	-108.5	8.4	56.06	6.1	1.8	78.2	7.67	0.6	1.8
6/13/2017	5:00	15.87	1357	-108.2	8.39	31.93	6.4	1.9	78.3	7.72	0.7	1.9
6/13/2017	5:15	15.83	1367	-108.8	8.4	54.03	7.9	2.3	78.3	7.72	0.7	2.1
6/13/2017	5:30	16.27	1495	-110.4	8.43	22.43	8.7	2.5	77.5	7.57	0.8	1.9
6/13/2017	5:45	16.42	1561	-111.1	8.44	51.98	8.8	2.5	77.2	7.52	0.8	1.9
6/13/2017	6:00	16.5	1604	-111.5	8.45	29.35	9.1	2.6	77.2	7.5	0.8	1.8
6/13/2017	6:15	16.53	1632	-111.8	8.45	38.25	8.6	2.5	77.2	7.5	0.8	1.8
6/13/2017	6:30	16.54	1626	-111.5	8.45	17.72	8.7	2.5	77.1	7.49	0.8	1.7
6/13/2017	6:45	16.16	1493	-109.9	8.42	44	7.7	2.2	77.5	7.59	0.7	1.8
6/13/2017	7:00	15.79	1372	-108.4	8.4	23.03	7.1	2.1	78	7.71	0.7	1.8
6/13/2017	7:15	15.93	1425	-108.3	8.39	71.54	5.8	1.7	78.2	7.7	0.7	1.7
6/13/2017	7:30	15.85	1384	-108	8.39	31.95	6.2	1.8	78	7.7	0.7	1.6
6/13/2017	7:45	15.84	1386	-107.8	8.39	64.89	4.9	1.5	78.1	7.7	0.7	1.7
6/13/2017	8:00	15.79	1371	-107.8	8.39	33.69	6	1.8	78	7.71	0.6	1.7
6/13/2017	8:15	15.73	1357	-107.7	8.38	118.05	6	1.8	78.2	7.73	0.6	1.8
6/13/2017	8:30	15.65	1333	-107.7	8.39	34.09	6.1	1.8	78.3	7.76	0.6	1.9
6/13/2017	8:45	15.61	1332	-108	8.39	71.07	6.1	1.8	78.5	7.78	0.6	2
6/13/2017	9:00	15.62	1351	-108.5	8.4	25.52	6.6	1.9	78.6	7.79	0.6	2.1
6/13/2017	9:15	15.65	1373	-108.8	8.41	134.99	6.4	1.9	78.5	7.78	0.7	2.1
6/13/2017	9:30	15.67	1385	-109.2	8.41	16.27	6.3	1.9	78.7	7.79	0.6	2.1
6/13/2017	9:45	15.73	1409	-109.5	8.42	132.42	6.3	1.9	78.6	7.77	0.6	2.2
6/13/2017	10:00	15.77	1426	-109.7	8.42	12.25	6.9	2	78.5	7.76	0.6	2.2
6/13/2017	10:15	15.77	1424	-109.7	8.42	130.09	6.4	1.9	78.5	7.75	0.6	2.2
6/13/2017	10:30	15.74	1417	-109.6	8.42	24.4	6.3	1.9	78.8	7.78	0.6	2.3
6/13/2017	10:45	15.72	1395	-109.4	8.42	93.01	6.2	1.8	79	7.81	0.6	2.3
6/13/2017	11:00	15.71	1375	-109.2	8.41	24.14	5.8	1.7	79.1	7.82	0.6	2.3
6/13/2017	11:15	15.74	1367	-109.2	8.41	55.05	5.9	1.7	79.3	7.84	0.6	2.4
6/13/2017	11:30	15.8	1378	-109.4	8.42	25.28	5.6	1.7	79.4	7.84	0.5	2.4
6/13/2017	11:45	15.78	1366	-109.1	8.41	24.92	5.9	1.8	79.3	7.84	0.5	2.4
6/13/2017	12:00	15.93	1377	-109.6	8.42	17.24	5.6	1.7	79.9	7.86	0.6	2.4
6/13/2017	12:15	15.92	1393	-109.6	8.42	46.52	5.4	1.6	79.3	7.81	0.6	2.4
6/13/2017	12:30	16.02	1426	-109.2	8.41	29.63	5.1	1.5	78.8	7.74	0.5	2.3
6/13/2017	12:45	16.32	1480	-110.3	8.43	36.26	5.1	1.6	79.2	7.73	0.5	2.3
6/13/2017	13:00	16.68	1574	-111.3	8.44	19.2	4.8	1.5	80	7.75	0.5	2.2
6/13/2017	13:15	17.2	1668	-112.4	8.46	82.16	5.1	1.5	81.7	7.83	0.5	2.1
6/13/2017	13:30	17.18	1668	-112.2	8.46	24.88	4.9	1.5	81.5	7.8	0.4	2.1
6/13/2017	13:45	17.3	1675	-112.3	8.46	55.18	4.5	1.4	82.1	7.85	0.4	2.1
6/13/2017	14:00	16.98	1636	-111.4	8.45	36.09	5.1	1.6	79.9	7.69	0.5	2.1
6/13/2017	14:15	17.2	1643	-111.8	8.45	47.59	4.6	1.4	81.4	7.79	0.4	2.1
6/13/2017	14:30	17.31	1666	-111.9	8.45	31.8	4.5	1.4	81.9	7.82	0.4	2.1
6/13/2017	14:45	17.34	1675	-112.1	8.45	45.59	4.4	1.4	82.2	7.85	0.4	2.1
6/13/2017	15:00	17.33	1679	-112.2	8.46	23.8	4.5	1.4	82.3	7.86	0.4	2.1
6/13/2017	15:15	17.28	1730	-111.7	8.45	108.77	4.8	1.5	81.5	7.79	0.4	2.1
6/13/2017	15:30	17.24	1691	-112	8.45	16.72	4.9	1.5	82.1	7.85	0.4	2.2
6/13/2017	15:45	17.14	1709	-111.5	8.45	75.65	4.8	1.5	81	7.76	0.4	2.2
6/13/2017	16:00	17.12	1692	-111.4	8.44	34.92	4.5	1.4	81.2	7.79	0.4	2.2
6/13/2017	16:15	17.11	1707	-111.3	8.44	51.11	4.8	1.5	80.8	7.76	0.5	2.2
6/13/2017	16:30	17.12	1688	-111.6	8.45	27.51	4.9	1.5	81.1	7.78	0.4	2.2
6/13/2017	16:45	17.14	1694	-111.7	8.45	27.51	4.9	1.5	81.4	7.81	0.4	2.2
6/13/2017	17:00	17.11	1709	-111.5	8.45	24.27	4.9	1.5	80.9	7.76	0.4	2.3
6/13/2017	17:15	17.12	1695	-111.6	8.45	21.7	4.8	1.5	81.2	7.79	0.5	2.3
6/13/2017	17:30	17.08	1722	-111.3	8.44	15.55	4.2	1.3	80.7	7.75	0.4	2.3
6/13/2017	17:45	17.13	1701	-111.5	8.45	63.75	5.1	1.5	81.2	7.79	0.4	2.3
6/13/2017	18:00	17.05	1713	-111.2	8.44	29.15	5	1.5	80.6	7.74	0.4	2.3
6/13/2017	18:15	17.1	1701	-111.4	8.44	79.86	4.8	1.5	81.1	7.78	0.4	2.3
6/13/2017	18:30	17.31	1698	-112.8	8.47	26.3	4.8	1.5	83.2	7.95	0.4	2.3
6/13/2017	18:45	17.45	1690	-113.1	8.47	80.29	4.8	1.5	84.1	8.02	0.4	2.3
6/13/2017	19:00	17.19	1697	-112.2	8.46	30.63	4.2	1.3	82.3	7.88	0.4	2.3
6/13/2017	19:15	17.34	1692	-112.5	8.46	113.78	4.6	1.4	82.5	7.88	0.4	2.3
6/13/2017	19:30	17.36	1690	-112.3	8.46	19.37	4.5	1.4	83.5	7.97	0.4	2.3
6/13/2017	19:45	17.2	1709	-111.6	8.45	74.34	4.9	1.5	81.3	7.79	0.4	2.4
6/13/2017	20:00	17.66	1683	-112.1	8.45	37.86	4.1	1.3	83.5	7.92	0.4	2.3
6/13/2017	20:15	17.9	1668	-112.5	8.46	87.93	4.3	1.3	84.1	7.94	0.3	2.3
6/13/2017	20:30	18.03	1668	-112.6	8.46	29.39	3.8	1.2	85.2	8.02	0.4	2.2
6/13/2017	20:45	18.03	1664	-112.6	8.46	73.9	3.6	1.1	85.4	8.04	0.3	2.2
6/13/2017	21:00	17.88	1668	-112.3	8.46	25.25	3.8	1.2	84.7	8	0.3	2.3
6/13/2017	21:15	17.84	1673	-112.3	8.46	31.79	4.6	1.4	84.5	7.99	0.4	2.3
6/13/2017	21:30	17.72	1679	-112	8.45	17.47	4.6	1.4	83.9	7.95	0.4	2.3
6/13/2017	21:45	17.48	1664	-111.8	8.45	61.32	4.7	1.4	82.7	7.87	0.4	2.4
6/13/2017	22:00	17.49	1666	-111.6	8.45	30.05	4	1.2	83.1	7.91	0.3	2.4
6/13/2017	22:15	17.46	1669	-111.7	8.45	60.47	3.9	1.2	83.1	7.92	0.3	2.4
6/13/2017	22:30	17.35	1671	-111.4	8.44	36.65	3.9	1.2	82.6	7.89	0.4	2.4
6/13/2017	22:45	17.23	1673	-111.2	8.44	82.98	3.8	1.2	81.8	7.83	0.4	2.4
6/13/2017	23:00	17.12	1673	-111.1	8.44	42.06	4.2	1.3	80.8	7.75	0.4	2.5
6/13/2017	23:15	17.08	1671	-111.1	8.44	90	4	1.3	81.3	7.8	0.4	2.5
6/13/2017	23:30	17.09	1674	-111.2	8.44	26.57	4.1	1.3	81.2	7.8	0.3	2.5
6/13/2017	23:45	16.96	1672	-110.7	8.43	99.2	3.9	1.2	80.7	7.77	0.4	2.5
6/14/2017	0:00	16.81	1664	-110.8	8.44	35.45	4.3	1.3	80.2	7.75	0.4	2.6
6/14/2017	0:15	16.75	1660	-110.7	8.43	83.39	4.2	1.3	79.8	7.71	0.4	2.6
6/14/2017	0:30	16.73	1664	-110.8	8.44	33.62	4.2	1.3	79.4	7.68	0.4	2.6
6/14/2017	0:45	16.71	1662	-110.9	8.44	30.71	4.2	1.3	79.4	7.68	0.4	2.6
6/14/2017	1:00	16.68	1654	-111	8.44	20.48	4.1	1.3	79.7	7.72	0.4	2.6
